nsu,1210213
dio,1209691
wev,1209349
eek,1203890
joh,1203559
ury,1201230
ecu,1199685
bre,1199100
tag,1195716
ava,1195256
lim,1194811
sai,1192028
bes,1186402
ndu,1181483
cov,1180256
tac,1177194
dom,1174343
nua,1173908
sim,1173508
plo,1173037
ngi,1173001
ras,1172438
jan,1170134
cem,1170102
rli,1169228
aff,1168618
uit,1165147
uat,1164151
ebr,1157651
cel,1157093
tom,1155112
etr,1149329
sys,1148471
ams,1146746
ets,1146387
ata,1146214
nag,1144493
rfo,1143813
mea,1142608
sum,1140957
geo,1139555
law,1138493
ohn,1136746
oct,1134060
iam,1131873
onf,1126045
ito,1122291
rof,1119908
flo,1116861
bea,1116758
ipa,1115212
coa,1114286
uss,1112888
cep,1112665
eak,1112253
erl,1111257
lti,1110435
put,1110101
bla,1102816
zed,1102753
ibl,1098804
sca,1096748
eff,1095510
lub,1094247
nel,1093846
ows,1090111
ilt,1089051
nue,1088476
cks,1086046
icu,1085508
cus,1084341
atc,1084157
cil,1084057
esu,1083832
elf,1083187
iew,1082813
chr,1082218
pio,1081755
loo,1080381
tba,1078368
lue,1074746
mma,1074215
ucc,1074093
uro,1073414
opp,1073310
niz,1073261
jor,1071604
cei,1070417
oce,1069751
tme,1067201
ugu,1066206
nou,1063748
did,1063120
rar,1063051
ino,1062818
yor,1060641
epr,1060455
gal,1059264
nee,1058387
rnm,1058082
bin,1052027
sci,1050779
tut,1048110
rpo,1045540
xpe,1043873
non,1043100
eor,1042607
pur,1037388
ngt,1034730
ews,1034596
sus,1031910
ssu,1029173
dua,1028898
bit,1028021
epo,1026969
eiv,1025329
boa,1025025
fun,1023344
iga,1021659
ngu,1020022
iza,1016554
onn,1014715
rsh,1014272
tti,1013800
occ,1013512
omb,1012590
ddi,1010903
epe,1008618
gla,1005929
omo,1005578
hri,1005024
won,1004519
ira,1004463
cis,1002850
gui,1001785
vio,999920
siv,998351
atr,997954
adv,997304
exi,996402
maj,995084
dri,991455
pho,991392
gus,991103
gni,989481
rks,987223
bru,984190
hot,982909
giv,980900
ney,980837
pow,980256
etu,979840
amb,978167
fec,977192
uca,976262
hie,973081
sib,970714
cli,968473
apt,967972
rro,963147
pra,962833
ajo,961609
itl,959209
tif,957525
raf,956683
nad,956061
cut,953574
sem,952830
dal,952199
nie,950964
ule,950438
eno,949212
cid,947943
oft,945840
isa,944009
mmo,943829
far,943327
tob,940889
ird,940629
urg,939020
eav,938231
rra,932725
ems,932588
rip,930907
orp,930698
ibu,930055
ppr,928225
oto,927299
fai,921198
nno,917689
jul,916354
exc,913130
nga,912569
ogy,912033
ubs,911506
mid,904673
req,904463
hai,903787
ben,901621
rav,901142
epi,900652
rew,897587
pir,894621
vit,894453
ado,892123
oor,890633
kil,890268
ccu,887599
fen,887437
lot,886626
hop,885944
cad,884059
jus,883497
ppl,882841
lum,876477
eva,873928
dro,873845
dle,873762
roy,872225
oke,872163
mac,871310
nct,870408
mul,869514
rei,868590
lou,868268
ium,867305
ask,866505
ndr,865843
ogi,861512
rab,860523
gli,859123
rms,857175
uis,856951
joi,855727
uma,854310
wen,853703
det,853013
iev,851843
orr,851110
hap,850751
onv,848292
nen,847088
liz,847005
otb,844286
kes,843958
hum,842286
sat,840562
iri,840331
ety,839652
ink,838956
amm,837898
pie,837079
nso,829835
mbi,827675
gis,827485
oar,826004
rry,824679
hus,824673
typ,824419
mpt,821727
oon,821242
wom,820743
irc,820566
ofe,820317
ued,818943
adm,816756
phe,812782
lau,812205
uly,812121
apr,811820
fat,810281
pme,810203
arb,809488
nfo,809142
olv,808619
nec,807402
fig,804898
vir,803261
sil,801689
mpr,800653
dmi,800067
woo,797239
lib,795092
hte,793942
squ,793518
uir,793473
ago,792457
lut,791656
oge,791355
tir,789704
opo,789266
ctr,789048
bed,788130
ips,786485
ncy,785341
lte,783968
cup,782495
chn,781833
aca,781120
adu,781006
stl,780279
oro,780113
aim,779387
ecr,778536
xte,777603
wis,777236
uns,776733
lus,776045
azi,775711
dam,775277
rgi,774897
wha,774836
ees,773893
epl,772408
ats,770911
due,770775
sue,770523
wan,769306
thu,765950
zat,764381
gul,763251
lam,762959
lef,762643
ief,759636
nig,759016
ais,758761
egr,758033
opi,753527
api,751570
ico,749830
ols,748345
lov,748188
wea,747804
fle,747704
wid,747421
gic,746372
oph,746358
sar,745769
umm,743539
nfl,742068
ltu,741185
cot,740171
mel,740067
eep,739835
elp,738182
rum,736531
bly,735919
eft,735582
nvi,731466
oac,730996
sty,730583
ibi,729588
aul,728204
nna,727926
hun,727423
fal,726815
blo,726683
erb,726237
ski,724478
idi,723395
gol,723344
via,722525
efi,721595
imm,720252
six,720007
tog,716827
agr,715914
pha,714850
ray,713649
iro,712340
ony,712311
ncr,712113
rtu,711153
lwa,706325
dor,705948
rva,705508
doc,705343
key,704892
ims,703524
upe,702451
odi,699661
oly,699196
fur,698402
gel,697182
nsp,697048
sce,695933
ldr,691297
wne,688718
fiv,688164
epu,686349
oes,685611
usa,683907
sua,683495
deb,681852
acr,681794
lad,681646
bse,681241
ysi,680636
abe,677256
idg,676064
fel,674030
rle,673857
ift,672799
nas,671829
rua,671461
ayi,671293
yle,669852
rki,669133
uts,668373
evo,668316
eel,667716
feb,667401
zin,667067
icl,666072
enu,665891
oal,664793
loy,661929
nif,661651
fla,661167
ocu,661028
egu,660559
yal,660474
unn,658855
spr,658485
lee,658222
aba,655977
cop,655607
oya,654694
opm,653462
ova,652704
roj,651822
usl,649376
tot,648662
xam,646760
tex,645882
uck,645874
irm,645868
lex,645406
gna,645175
pot,643827
ipp,643674
hts,643501
alm,642763
osp,642226
ilo,642170
dus,641344
cos,639855
oje,639259
pis,634364
alu,634109
ipl,631157
alf,631116
mba,629515
isp,628221
nus,627384
gon,627273
lds,627097
alk,626794
bon,626752
tol,626297
rtm,626248
nol,625195
nfe,624828
apo,623325
gor,622850
iod,620488
ghe,620219
riz,619955
bod,619055
goo,618429
esh,617376
irt,614981
ody,613245
aly,612755
uff,612622
lip,612287
oba,611673
owa,609321
eso,607868
ils,607044
gge,606745
gia,606659
pel,606257
jap,606154
ths,606038
tto,605858
nev,604645
ego,604488
dav,602598
rmy,602423
nex,600640
oom,600373
ael,599039
fed,599024
fan,597185
ype,596607
aud,596213
flu,595974
ald,595033
dde,594011
iqu,593703
rba,593617
jam,593518
scu,592579
oye,592259
cif,592114
tun,591579
exe,591259
uto,591064
muc,589690
sun,589561
nav,589316
ske,588881
teg,588208
tyl,587943
mbl,587046
gto,587007
gri,585636
cum,584230
nim,583195
lak,582102
jac,581538
eda,579476
bio,578765
mpu,577614
raw,577548
bir,575735
bia,575472
avo,574477
afr,572437
seq,570645
iol,570089
ebu,570002
mse,569602
rto,569032
fee,568040
una,566855
rul,566411
pil,565823
agi,564631
tla,563556
owl,563463
itc,562049
eit,561327
smi,561109
swi,560646
nvo,560561
pap,559561
vot,558307
tig,557505
fit,557503
opt,557327
ifo,557265
ush,555993
deo,555620
ops,555361
ige,554834
ymp,554431
eph,553462
uag,552240
dul,552232
aig,549833
ppi,549611
idd,548437
aun,546121
oda,542779
enr,542631
kar,542544
yan,542279
obl,540507
rci,539980
pes,539717
heo,538693
erp,538073
rno,537419
bje,537190
sly,536225
oat,536137
voi,534991
bol,533476
coo,532379
oxi,530092
ait,528435
swe,527981
eho,525791
ewe,525530
urv,525356
igu,524602
xpl,523798
elt,523603
obi,523055
rug,522914
dou,522630
ngr,522629
xis,522249
aur,520968
asu,520826
irl,518885
uel,518345
tas,518234
kan,517292
sli,516557
tne,516306
gem,515307
goa,515156
say,514503
mig,513329
hab,512992
hod,512316
bul,511902
wns,510109
fli,509349
rwa,506575
ipt,504077
eba,500793
gur,500102
uin,499289
fem,498783
ugg,498566
rmo,498356
ror,497345
ads,497121
lid,496969
ehi,496761
uan,495174
eon,494849
sod,494178
eem,492688
kel,491509
urb,491492
eau,490630
eck,490351
ots,490323
mur,488704
ods,488022
rla,487917
few,487916
mee,487677
rer,487525
obs,487436
efu,484227
wro,483664
beh,482293
idu,481914
nha,481546
slo,481084
tus,480984
oop,480053
gha,479584
big,479101
kee,478525
ady,478137
sac,477568
ois,476736
xim,476579
utt,476146
rns,475598
usu,474877
ewi,474220
reb,473553
pee,473339
edg,472658
mie,472035
cir,469809
tam,469325
hni,469276
ilw,469268
nks,468097
rcu,468059
nfi,467884
wic,467052
vai,465697
nei,465602
nke,465558
het,464666
dwa,464102
gho,464085
fis,463665
viv,463569
civ,462850
uli,461924
cru,461083
dee,460374
glo,458763
xce,458632
ogn,457945
got,457916
eum,457475
eds,455595
gun,455334
bis,453923
cki,453904
mir,453320
mol,453098
jou,452232
aya,451141
uta,450591
lym,450207
ply,450142
sle,450026
asa,449818
lav,449404
rbo,448348
avy,447963
hee,447902
cog,446630
ecl,445823
ump,445489
edo,445308
rif,445021
oas,443501
hwa,442846
lom,442832
dly,442218
ups,441997
nsf,441538
siz,441266
seu,441005
aha,440507
spl,439060
urp,438918
nab,437176
ddl,436525
oks,433976
ibr,432687
hib,432100
blu,431259
dru,430348
jud,429823
sfu,428145
urd,428110
rbi,427541
poo,427354
utu,427208
boy,426686
dau,426455
emy,426380
rey,426286
oil,426255
zon,425901
hae,424280
vor,424035
rda,423842
ssf,423464
tod,422780
och,422616
sui,422608
erw,422399
sex,421719
hys,419684
loa,418993
uad,417461
nli,417063
gas,416620
inl,416127
cca,415800
eto,415592
dig,415428
toc,414891
deg,414522
wei,414491
orw,413783
hno,413434
pta,413103
fas,412905
jur,412890
ewa,412258
gaz,411987
rsa,410931
bab,410792
sas,410379
llu,409695
lta,409431
nut,409260
dva,409153
acy,409027
gth,408522
imo,406712
wif,406022
env,406009
bay,405693
lts,405230
hle,404679
adr,404589
doe,403858
ebe,403757
ckl,403303
nem,402183
iag,399742
iar,398823
nki,398489
upo,397714
elv,397684
lmo,397614
pau,397350
oub,397040
zer,396829
nsa,396810
yon,396682
agn,396504
aps,395862
ptu,394621
ocr,394574
gir,394436
ndl,393459
fus,392833
oic,391705
asc,390834
thw,390622
neg,389069
rox,388952
poe,388920
xtr,388287
dca,386567
seh,386333
leb,386276
jos,385869
bad,385866
sir,385452
dol,384100
rui,383971
thl,382780
kha,382437
udy,381966
arv,381958
vas,381802
ayo,380563
ffo,380187
kat,379785
diu,379514
pus,379250
udg,379001
sag,378809
cea,376533
kis,376263
osa,376088
aka,375688
voc,375021
ius,374515
moc,374482
hia,374201
tep,373975
imu,373783
ghl,373757
aco,373709
mph,373533
suf,373108
sie,373005
ums,372937
lun,372354
sym,371782
xic,371138
alc,369598
unk,367697
erd,367429
saw,366284
neu,365889
tad,365839
sug,364721
lva,364493
inh,364130
mbo,364066
pto,363280
ngh,360507
ycl,360484
abb,359737
bst,359455
nca,359136
nos,358841
mps,358733
cqu,358716
rtl,358526
yar,358491
rfa,358299
syn,358149
cod,357986
cyc,357398
eol,357007
adc,356082
atl,355974
jer,355129
onm,353927
nsl,353924
god,353820
hio,352385
ngd,351937
moo,351273
yri,351068
oso,350895
web,349881
xec,349769
fly,349663
ids,349654
lty,349190
cta,349106
sov,348140
lto,348024
rah,347883
cab,347197
acq,346606
hme,346605
rok,346491
ska,345985
ngo,344970
abs,344652
cio,344402
zen,344059
yth,343583
bos,343345
oid,343103
tip,341939
tei,341604
twi,340828
acu,338661
gav,338450
oms,338371
dai,338095
haw,337942
fif,337903
eye,337635
gdo,335362
dut,334850
sof,334611
eut,334538
oui,333978
lph,333168
soo,332712
thy,331509
sey,331405
xpa,331374
igr,331319
tay,330904
uci,330787
uid,330466
abr,330458
tau,330312
leo,329918
uee,329584
nac,329120
lob,328872
raz,328835
lbe,328713
taf,327600
luc,327494
sav,327432
uer,327317
eha,326795
git,326089
rtn,325745
rcr,325417
xpr,325072
bow,324691
mbr,324688
sop,324668
pag,324082
foc,324027
nnu,324002
cee,323788
rik,322902
rgy,322727
mix,322283
pay,321723
jew,321435
yme,321418
tse,319865
sba,319789
rae,319444
uge,319366
inj,319086
hwe,317717
rtr,317545
lms,317428
nju,317300
alr,317012
lei,316430
rgu,315726
ipe,315701
hly,315197
doo,315145
etc,314820
kly,313891
ify,313732
hoc,313716
swa,312936
hbo,312790
nai,312608
rup,312224
gly,311817
ttr,311170
niq,310546
kor,309903
wai,309447
odo,309386
rpr,308891
tsi,308544
mex,307619
wle,306258
ivo,305699
lme,305251
nny,304366
oki,303128
utc,303073
iec,302307
sab,302280
imb,302119
uic,301154
pun,301146
sky,300862
stm,300750
sau,300486
fut,300213
itz,299699
syl,299484
afe,299323
iog,299220
oco,299212
dne,298929
bov,298756
irp,298404
isr,296495
erh,296485
rlo,295950
oos,295933
tax,295490
sfe,295218
rho,295147
lse,294552
irg,294306
uga,291758
saf,291716
asp,290956
shm,288898
exh,288774
sbu,288526
bbe,288361
dve,287259
bud,287224
urf,286865
box,286683
jon,286519
upl,286429
efl,286218
arp,286154
lap,286098
nfa,285944
pia,285720
axi,285368
tli,284833
dwi,284831
twa,284175
yna,283634
nry,283580
lbo,283422
fav,283205
gil,282927
max,282415
wre,282117
ofi,282007
ghb,281857
ixt,280998
ffa,280972
urk,280563
opa,279773
rsu,279683
eap,279411
tfo,279216
goi,279130
ctl,279094
eil,278991
pid,277504
uke,276937
hau,276388
lys,275945
ubj,275836
tum,275371
aza,274888
sad,274712
ube,274460
ixe,274452
upi,274299
kra,273889
agg,273408
nap,272239
osc,271788
orb,271103
gim,270799
oet,270163
ias,270138
rdo,269918
atm,269797
mia,269381
cav,268983
tts,267606
kle,267002
ych,266761
upt,266719
udd,266429
eis,266063
ouc,265406
edw,265270
eks,265181
gie,264278
xed,263728
tma,263650
bom,263514
ypi,263281
icy,263207
tiz,262763
hra,262362
alg,262115
sra,262077
iot,261832
dae,261542
rbe,261471
omy,261155
obj,261067
uty,260542
edd,260152
reh,259960
kon,259907
edr,259867
olk,259838
noi,259660
usc,259658
ios,259379
cag,258857
nsc,258190
bun,258176
eog,257804
roi,257572
bsi,256999
unl,256624
aws,255581
eru,255534
olf,255280
enh,255179
rut,254329
alp,253571
lco,253320
rby,253213
tos,253026
kla,252913
dim,252570
olt,252517
lvi,252261
noc,251626
smo,251367
abu,251316
lyn,251126
ufa,250707
tue,250604
isk,250430
oys,249658
igg,249552
tev,249502
psy,249410
